EmployeeID,Age,Gender,Education,Department,JobRole,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,MonthlyIncome,JobLevel,NumCompaniesWorked,TrainingHoursLastYear,WorkLifeBalance,JobSatisfaction,RelationshipSatisfaction,EnvironmentSatisfaction,OverTime,BusinessTravel,Absences,TaskCompletionRate,PeerRatingScore,ManagerRatingScore,ProjectsCompleted,GoalAchievementPct,PerformanceScore,PerformanceRating
EMP1799,45,Male,Master's,Support,Support Agent,3,3,3,41447,1,8,66,4,4,4,1,No,Rarely,13,90.2,1.83,3.72,4,62.8,53.56,Below Expectations
EMP1800,32,Male,PhD,Finance,CFO,14,0,8,41713,5,6,11,3,4,2,1,No,Rarely,3,58.8,4.24,4.85,7,51.9,53.4,Below Expectations
EMP1801,38,Female,Bachelor's,Sales,SDR,0,0,0,153869,1,8,27,2,2,3,1,No,No Travel,8,63.0,2.88,2.4,3,44.8,26.75,Needs Improvement
EMP1802,25,Female,Bachelor's,Support,Support Agent,21,11,0,29858,1,1,38,1,3,1,1,No,Rarely,17,96.1,4.66,2.19,15,59.1,32.61,Needs Improvement
EMP1803,46,Female,PhD,Operations,Ops Analyst,19,5,0,84834,3,4,36,4,4,1,4,Yes,Rarely,9,96.5,4.08,2.8,14,84.7,58.54,Meets Expectations
EMP1804,51,Female,Bachelor's,HR,HR Associate,0,0,0,107060,3,8,59,2,4,4,1,Yes,No Travel,7,72.1,3.95,3.9,7,70.6,54.95,Below Expectations
EMP1805,30,Female,Bachelor's,Support,Sr. Support,8,6,1,160611,4,6,30,1,1,1,1,Yes,Rarely,12,52.4,1.41,4.85,18,96.8,30.33,Needs Improvement
EMP1806,42,Male,Bachelor's,Marketing,Brand Manager,11,10,0,174929,3,8,57,2,4,4,4,No,Frequently,1,65.3,1.14,3.15,5,48.4,41.6,Below Expectations
EMP1807,41,Female,Bachelor's,Sales,Sales Manager,3,3,3,128898,4,5,10,2,4,2,1,No,Rarely,19,62.4,2.27,4.25,8,52.4,17.27,Needs Improvement
EMP1808,40,Male,Master's,Marketing,Digital Marketer,21,2,9,127207,4,6,28,3,1,3,1,No,No Travel,19,70.7,1.87,2.86,18,56.8,12.7,Needs Improvement
EMP1809,40,Female,Master's,Sales,VP Sales,12,5,8,161436,1,9,12,3,1,1,3,No,Frequently,6,65.9,3.85,1.16,19,40.8,25.23,Needs Improvement
EMP1810,33,Female,Master's,Support,Support Manager,6,6,3,111366,3,4,50,1,1,3,4,No,No Travel,10,91.4,2.8,4.58,3,96.6,56.78,Meets Expectations
EMP1811,58,Male,Bachelor's,Engineering,Tech Lead,7,1,3,177150,1,5,53,1,2,1,2,Yes,Rarely,4,50.2,3.09,2.16,6,66.7,39.44,Needs Improvement
EMP1812,38,Female,High School,Operations,COO,12,8,6,193646,3,0,18,3,3,2,1,No,No Travel,17,82.2,4.25,1.55,18,68.9,35.21,Needs Improvement
EMP1813,58,Female,Master's,Support,Team Lead,10,1,8,25869,1,0,57,1,4,1,3,No,Frequently,7,83.2,2.91,4.98,15,49.5,50.5,Below Expectations
EMP1814,49,Male,High School,Marketing,Brand Manager,8,2,6,87624,1,1,35,1,1,1,4,Yes,No Travel,9,83.0,3.18,2.39,14,92.4,45.38,Below Expectations
EMP1815,56,Female,Master's,HR,HR Manager,24,11,0,196147,1,3,27,3,1,2,1,Yes,No Travel,1,76.0,4.37,1.55,8,81.6,56.55,Meets Expectations
EMP1816,39,Male,Bachelor's,HR,HR Director,23,9,0,118676,5,8,67,2,3,4,2,Yes,Frequently,2,80.6,2.73,2.25,11,65.9,58.96,Meets Expectations
EMP1817,35,Female,Master's,Finance,Senior Analyst,15,11,3,28659,1,6,2,1,2,4,1,No,Rarely,4,90.5,1.33,3.06,11,92.7,53.06,Below Expectations
EMP1818,56,Female,Bachelor's,Sales,Sales Manager,9,9,3,192442,2,5,40,4,4,2,3,Yes,Rarely,15,89.2,3.09,1.35,12,94.3,61.85,Meets Expectations
EMP1819,28,Female,Bachelor's,Marketing,Brand Manager,10,1,0,131888,2,0,34,3,2,4,4,No,No Travel,9,51.7,3.32,2.41,16,43.0,25.85,Needs Improvement
EMP1820,34,Female,Bachelor's,Finance,Finance Manager,11,8,5,83185,2,4,75,1,2,1,3,No,Rarely,10,51.5,3.05,3.68,7,47.2,26.51,Needs Improvement
EMP1821,39,Female,Bachelor's,Marketing,Content Writer,13,0,9,142136,4,3,75,1,2,3,4,No,Frequently,18,91.9,2.03,4.66,3,41.7,25.83,Needs Improvement
EMP1822,58,Female,Bachelor's,Sales,SDR,18,4,1,199823,1,4,49,3,1,2,2,No,Rarely,15,78.7,1.89,2.59,2,74.9,26.4,Needs Improvement
EMP1823,34,Male,Master's,Support,Support Agent,11,0,4,87758,2,8,73,4,3,1,1,No,Frequently,11,97.9,2.48,3.26,3,53.1,47.65,Below Expectations
EMP1824,57,Female,Master's,Support,Sr. Support,17,4,7,161203,4,2,29,4,3,2,3,Yes,Frequently,1,71.6,1.66,3.54,8,90.7,57.56,Meets Expectations
EMP1825,52,Male,Master's,HR,HRBP,20,7,2,157430,2,3,71,3,3,3,2,Yes,Rarely,10,58.8,3.66,1.28,8,68.0,41.06,Below Expectations
EMP1826,23,Female,PhD,Support,Support Manager,16,7,8,116150,3,7,76,4,2,1,2,Yes,Rarely,0,73.7,3.46,2.37,4,90.3,67.3,Meets Expectations
EMP1827,37,Male,Bachelor's,Support,Sr. Support,2,2,2,172318,5,2,69,1,4,1,1,No,Rarely,4,71.8,3.53,3.74,13,73.3,50.73,Below Expectations
EMP1828,30,Male,High School,Engineering,Senior Dev,0,0,0,42216,1,2,53,4,2,3,3,No,No Travel,13,75.9,1.9,3.94,17,87.8,50.99,Below Expectations
EMP1829,30,Female,Bachelor's,HR,HR Manager,18,1,0,66209,5,8,70,1,3,3,1,No,Rarely,17,90.4,1.99,2.42,18,62.3,29.29,Needs Improvement
EMP1830,59,Male,Master's,Finance,CFO,3,3,3,67987,5,4,50,2,1,4,1,No,Frequently,6,82.8,4.15,1.03,5,96.7,46.97,Below Expectations
EMP1831,32,Male,Bachelor's,Operations,Sr. Ops Manager,22,11,2,133024,3,9,27,4,2,1,4,Yes,Rarely,4,59.3,3.76,1.03,12,80.0,50.62,Below Expectations
EMP1832,43,Male,Master's,Engineering,Junior Dev,15,4,3,176649,3,0,63,2,1,3,4,No,Frequently,7,86.7,4.5,3.15,2,75.7,51.65,Below Expectations
EMP1833,54,Male,Bachelor's,Finance,Finance Manager,11,0,3,67320,3,6,20,3,3,3,1,Yes,Frequently,14,79.6,2.61,3.21,10,61.1,35.52,Needs Improvement
EMP1834,57,Male,PhD,Sales,Sales Manager,20,6,6,36301,4,6,26,4,2,1,4,Yes,Frequently,4,78.9,3.19,3.22,7,96.2,55.34,Meets Expectations
EMP1835,44,Male,PhD,Engineering,Senior Dev,20,5,9,151560,2,5,26,1,1,4,3,No,Frequently,12,83.9,3.96,3.89,15,60.3,30.3,Needs Improvement
EMP1836,55,Male,High School,Finance,Senior Analyst,12,4,7,25891,1,5,76,4,2,2,4,No,Rarely,18,78.2,4.9,4.69,7,90.2,52.12,Below Expectations
EMP1837,30,Male,Bachelor's,Sales,Account Executive,16,0,9,178044,3,2,49,3,3,4,2,Yes,Frequently,1,72.9,4.96,4.96,15,64.3,64.19,Meets Expectations
EMP1838,45,Female,Master's,HR,HR Associate,7,0,4,75457,1,2,28,3,4,3,1,No,Rarely,4,82.0,5.0,3.8,16,86.0,66.65,Meets Expectations
EMP1839,29,Male,Bachelor's,Operations,Ops Analyst,12,5,9,138389,1,9,38,1,3,2,1,No,Rarely,4,86.2,4.56,3.06,1,94.7,60.85,Meets Expectations
EMP1840,28,Female,Bachelor's,Sales,SDR,19,9,6,45932,1,8,56,4,4,2,3,Yes,Rarely,5,61.3,3.56,1.56,15,67.9,55.75,Meets Expectations
EMP1841,57,Female,Master's,Support,Team Lead,4,4,2,29192,3,0,36,2,4,4,1,Yes,Rarely,15,74.9,1.03,2.54,3,71.6,32.36,Needs Improvement
EMP1842,39,Male,Bachelor's,Marketing,Digital Marketer,17,6,2,41128,3,6,63,3,3,2,4,No,Rarely,1,72.9,3.8,3.29,10,59.8,58.1,Meets Expectations
EMP1843,24,Female,Master's,Sales,VP Sales,14,9,2,47836,2,9,47,3,1,3,2,No,Rarely,4,52.0,1.95,5.0,16,43.3,44.64,Below Expectations
EMP1844,49,Female,Master's,Sales,Sales Manager,11,9,3,49837,3,6,21,1,2,1,1,No,No Travel,14,91.7,1.23,1.51,2,79.1,42.04,Below Expectations
EMP1845,27,Non-binary,High School,Operations,Ops Analyst,16,0,5,142028,3,7,29,4,2,1,4,Yes,No Travel,0,68.9,3.79,4.17,17,47.2,49.44,Below Expectations
EMP1846,42,Female,Bachelor's,Marketing,CMO,24,8,4,141481,1,5,27,2,2,1,2,No,Rarely,18,53.6,4.02,5.0,1,61.2,21.79,Needs Improvement
EMP1847,49,Male,Bachelor's,Support,Support Manager,14,3,7,150176,2,7,22,4,4,4,1,No,Frequently,2,72.9,3.64,4.22,4,61.0,60.44,Meets Expectations
EMP1848,22,Female,Master's,Finance,Senior Analyst,1,1,1,150172,5,0,3,4,4,1,1,No,Rarely,18,58.1,2.46,4.07,11,49.1,14.15,Needs Improvement
EMP1849,57,Female,Bachelor's,Finance,CFO,5,1,4,47778,3,0,2,2,3,1,1,Yes,No Travel,14,85.2,3.04,2.03,17,80.0,42.37,Below Expectations
EMP1850,42,Female,Master's,Sales,SDR,16,11,9,68130,3,8,60,1,1,1,2,No,Frequently,2,78.6,4.74,1.01,2,50.5,48.58,Below Expectations
EMP1851,56,Male,Bachelor's,Marketing,Digital Marketer,15,9,1,41708,5,3,3,3,3,2,1,No,Frequently,7,63.5,3.92,1.9,1,86.7,45.28,Below Expectations
EMP1852,34,Female,Bachelor's,Marketing,CMO,16,7,4,132481,1,2,64,1,3,2,1,No,Frequently,14,97.5,3.02,4.16,6,55.0,43.31,Below Expectations
EMP1853,31,Female,Bachelor's,Support,Sr. Support,24,1,6,180304,2,5,11,1,1,2,4,No,Rarely,0,64.6,3.37,1.43,11,57.2,48.1,Below Expectations
EMP1854,31,Male,Bachelor's,Operations,COO,19,2,1,195484,1,9,12,4,4,3,4,No,No Travel,5,77.7,4.71,2.18,4,60.6,53.55,Below Expectations
EMP1855,34,Male,Bachelor's,HR,HRBP,8,8,5,29782,4,8,33,2,3,3,4,No,Rarely,16,90.1,2.58,3.25,11,49.2,25.27,Needs Improvement
EMP1856,58,Male,Bachelor's,Finance,Finance Manager,4,4,4,182387,3,9,58,3,3,3,4,No,Rarely,15,75.7,1.41,3.32,5,66.1,40.81,Below Expectations
EMP1857,59,Female,Bachelor's,Operations,Ops Analyst,22,1,4,35052,4,3,72,4,4,1,1,No,No Travel,12,98.0,2.3,3.17,10,44.8,52.32,Below Expectations
EMP1858,45,Female,Bachelor's,Engineering,Tech Lead,0,0,0,44521,3,8,30,3,2,2,2,No,No Travel,0,92.2,2.66,4.92,5,65.6,63.82,Meets Expectations
EMP1859,23,Female,High School,Finance,Finance Manager,5,5,3,94690,4,4,70,4,1,3,1,No,Frequently,2,96.1,2.09,1.05,3,60.4,67.74,Meets Expectations
EMP1860,43,Male,Master's,Operations,Sr. Ops Manager,23,3,9,60546,5,6,12,2,1,4,3,No,Rarely,5,68.6,3.12,2.95,6,60.3,38.58,Needs Improvement
EMP1861,38,Female,Bachelor's,Finance,CFO,13,6,0,182044,3,2,53,3,2,2,2,Yes,No Travel,19,77.4,2.22,3.02,13,79.6,23.75,Needs Improvement
EMP1862,57,Male,Bachelor's,HR,HR Director,16,5,7,129713,3,2,1,3,1,1,3,No,Rarely,2,92.0,1.41,2.17,16,86.1,54.98,Below Expectations
EMP1863,35,Male,Master's,Engineering,Senior Dev,24,9,7,127617,4,2,32,1,2,2,1,Yes,Rarely,14,95.2,1.75,3.1,7,61.4,33.61,Needs Improvement
EMP1864,31,Female,Bachelor's,HR,HR Director,18,8,6,47030,2,7,49,4,3,1,2,No,No Travel,14,97.2,4.67,3.69,18,55.7,59.44,Meets Expectations
EMP1865,56,Non-binary,Master's,Support,Team Lead,0,0,0,196448,4,5,6,4,1,3,2,Yes,Rarely,10,94.0,3.52,3.69,3,69.7,47.27,Below Expectations
EMP1866,46,Female,Bachelor's,Engineering,Architect,0,0,0,114831,3,8,17,4,1,1,4,No,No Travel,5,86.5,2.26,1.35,6,87.3,49.13,Below Expectations
EMP1867,24,Female,High School,Sales,SDR,12,3,2,102400,3,8,50,1,3,1,1,No,Frequently,5,51.2,2.47,4.21,10,78.7,40.82,Below Expectations
EMP1868,59,Male,PhD,Operations,Ops Manager,13,0,8,43055,2,7,7,1,4,4,3,Yes,Frequently,8,65.7,2.97,4.72,16,42.3,46.23,Below Expectations
EMP1869,38,Male,Bachelor's,Engineering,Senior Dev,5,1,0,181565,1,0,54,3,4,2,2,No,Rarely,13,56.4,3.69,1.49,13,68.8,25.61,Needs Improvement
EMP1870,33,Female,Master's,Support,Support Manager,5,5,5,99861,2,5,75,4,3,1,2,Yes,Rarely,10,57.7,3.33,2.67,9,99.5,55.38,Meets Expectations
EMP1871,45,Female,Bachelor's,Support,Team Lead,0,0,0,146184,1,3,42,4,1,4,4,No,No Travel,5,64.5,4.73,3.05,16,61.2,38.87,Needs Improvement
EMP1872,50,Male,Master's,HR,HR Manager,13,7,6,141524,3,3,58,3,1,4,2,No,Rarely,17,53.7,3.5,1.54,11,66.4,22.3,Needs Improvement
EMP1873,46,Male,Master's,Finance,Analyst,2,1,2,141826,5,2,29,3,1,4,4,No,Rarely,19,62.2,4.64,3.01,9,57.2,20.35,Needs Improvement
EMP1874,57,Male,High School,Engineering,Junior Dev,22,3,3,61775,5,8,58,3,2,3,2,No,Rarely,14,97.8,1.02,1.83,10,69.9,35.48,Needs Improvement
EMP1875,47,Female,Master's,Operations,Ops Manager,9,0,9,110909,4,1,8,2,4,3,2,No,No Travel,8,65.6,4.56,4.74,11,49.7,41.19,Below Expectations
EMP1876,59,Male,Bachelor's,Engineering,Tech Lead,18,6,9,61253,2,0,67,2,1,1,1,No,Rarely,10,58.0,3.89,2.79,15,54.8,35.52,Needs Improvement
EMP1877,22,Male,Master's,Marketing,Brand Manager,18,3,9,76884,2,9,38,3,4,2,2,No,Rarely,1,85.9,1.69,4.98,13,82.7,65.94,Meets Expectations
EMP1878,41,Male,Bachelor's,Finance,CFO,18,10,9,101497,5,2,10,1,4,3,4,No,Rarely,5,91.4,2.05,1.19,17,48.3,40.99,Below Expectations
EMP1879,49,Male,Master's,Operations,COO,22,7,5,42705,1,3,1,1,1,3,4,No,Rarely,13,65.7,3.17,1.51,4,95.6,25.63,Needs Improvement
EMP1880,37,Female,High School,Operations,Ops Manager,3,3,0,116640,2,3,22,4,3,1,4,Yes,Rarely,13,63.9,1.5,2.77,11,58.5,30.98,Needs Improvement
EMP1881,38,Male,Bachelor's,Sales,VP Sales,19,11,4,32101,1,5,62,2,3,1,3,Yes,Rarely,12,62.1,4.14,4.5,1,74.5,48.52,Below Expectations
EMP1882,49,Female,Master's,HR,HR Director,18,8,3,87495,1,0,21,2,4,3,2,Yes,No Travel,4,69.7,4.16,3.22,1,59.3,46.82,Below Expectations
EMP1883,33,Female,Master's,Sales,VP Sales,9,2,3,160815,1,0,60,3,2,1,1,No,Frequently,8,54.4,2.2,3.93,3,68.7,50.04,Below Expectations
EMP1884,48,Female,High School,Operations,Ops Analyst,24,4,6,33951,1,1,25,3,4,4,1,No,Rarely,10,83.5,1.28,2.69,15,94.2,55.58,Meets Expectations
EMP1885,51,Male,Bachelor's,Finance,CFO,1,1,1,163086,4,3,11,3,4,1,3,Yes,No Travel,6,91.1,4.96,1.16,1,44.1,49.87,Below Expectations
EMP1886,55,Non-binary,Bachelor's,Engineering,Senior Dev,3,3,3,61180,4,6,31,3,3,4,2,Yes,Rarely,1,83.2,2.0,3.59,16,91.4,65.07,Meets Expectations
EMP1887,58,Female,Bachelor's,Engineering,Tech Lead,23,9,7,81977,5,5,8,3,1,3,4,No,Rarely,11,71.1,1.27,3.54,17,73.5,30.38,Needs Improvement
EMP1888,27,Non-binary,Bachelor's,Finance,CFO,5,5,4,88209,4,8,68,1,1,2,3,Yes,No Travel,4,64.4,2.32,1.29,9,79.9,44.33,Below Expectations
EMP1889,28,Female,Master's,Operations,Sr. Ops Manager,6,5,5,197980,2,6,70,1,2,4,3,No,Rarely,1,70.5,4.88,1.68,5,43.4,55.95,Meets Expectations
EMP1890,53,Male,Bachelor's,Support,Support Manager,15,5,1,133575,4,4,32,3,3,2,4,No,Frequently,13,71.2,4.17,2.9,6,85.7,39.45,Needs Improvement
EMP1891,53,Male,Master's,Engineering,Senior Dev,6,3,2,75918,2,5,23,1,3,3,3,No,Rarely,6,83.3,2.92,2.79,15,47.7,42.98,Below Expectations
EMP1892,46,Male,Master's,Support,Support Agent,17,6,4,164291,2,9,68,3,4,1,3,Yes,Rarely,4,96.4,2.22,4.01,9,97.9,67.09,Meets Expectations
EMP1893,54,Female,Bachelor's,Engineering,Senior Dev,19,7,1,163235,1,8,37,3,3,4,4,No,No Travel,3,53.5,2.69,2.55,3,88.0,50.0,Below Expectations
EMP1894,28,Male,Bachelor's,Engineering,Junior Dev,21,2,2,158542,5,0,10,2,4,4,2,No,Frequently,9,97.7,1.07,3.65,19,69.6,49.63,Below Expectations
EMP1895,33,Male,Bachelor's,HR,HR Director,18,6,3,172615,1,8,31,1,2,3,1,Yes,Rarely,15,95.5,3.87,3.82,13,95.5,46.92,Below Expectations
EMP1896,37,Male,Bachelor's,HR,HR Director,8,2,5,175348,1,5,63,1,3,3,1,No,No Travel,5,55.9,1.4,3.58,13,50.1,40.45,Below Expectations
EMP1897,37,Male,Master's,Marketing,Content Writer,19,7,4,145014,4,3,71,2,3,1,4,No,Rarely,5,59.2,3.08,3.38,3,99.5,59.99,Meets Expectations
EMP1898,57,Male,Bachelor's,Sales,Account Executive,9,0,9,192953,4,4,19,1,4,2,4,Yes,No Travel,8,65.6,3.26,4.22,14,83.0,50.05,Below Expectations
EMP1899,34,Male,Master's,Finance,Senior Analyst,12,0,3,103950,2,0,33,2,3,4,2,No,No Travel,0,78.0,1.01,3.63,2,45.9,47.61,Below Expectations
EMP1900,28,Male,Bachelor's,Finance,Analyst,17,5,1,32749,4,6,41,4,1,2,3,Yes,No Travel,15,56.7,4.92,4.34,10,72.2,40.5,Below Expectations
EMP1901,57,Male,Bachelor's,Finance,CFO,15,9,4,49182,4,7,7,1,2,4,2,No,No Travel,16,60.0,2.21,3.55,9,82.7,20.86,Needs Improvement
EMP1902,30,Male,High School,Marketing,Content Writer,21,8,4,102450,3,4,65,3,1,4,3,No,No Travel,12,95.1,1.31,1.64,13,76.8,40.73,Below Expectations
EMP1903,53,Male,High School,HR,HR Director,16,11,6,105543,2,1,20,2,4,1,3,Yes,Frequently,5,55.5,4.42,2.24,11,65.4,42.61,Below Expectations
EMP1904,32,Female,Bachelor's,Operations,Ops Analyst,21,3,0,121487,2,7,78,3,4,4,2,Yes,Frequently,1,69.9,1.61,2.32,2,54.9,56.62,Meets Expectations
EMP1905,29,Female,Bachelor's,Support,Support Manager,12,5,3,135227,3,9,69,3,4,4,4,No,Rarely,7,88.2,1.1,1.38,16,54.3,36.15,Needs Improvement
EMP1906,54,Male,Master's,Support,Support Agent,11,11,4,177455,2,6,4,1,2,3,4,No,Rarely,3,94.4,2.98,3.77,5,95.6,55.91,Meets Expectations
EMP1907,44,Male,Master's,Operations,Sr. Ops Manager,9,4,7,103578,5,9,66,2,3,1,2,No,Rarely,8,66.8,1.52,3.38,1,54.1,42.25,Below Expectations
EMP1908,46,Female,Bachelor's,Marketing,CMO,0,0,0,141258,5,8,42,4,1,3,3,No,Rarely,6,58.2,4.93,3.36,8,97.7,67.44,Meets Expectations
EMP1909,29,Female,Bachelor's,Operations,Ops Manager,7,0,0,181484,3,3,15,3,3,4,3,No,Rarely,0,86.9,1.04,2.91,16,52.6,53.6,Below Expectations
EMP1910,43,Female,Bachelor's,Finance,Analyst,20,5,4,38181,4,8,72,3,4,1,3,Yes,Rarely,13,88.6,1.2,3.17,14,63.1,39.75,Needs Improvement
EMP1911,25,Female,Bachelor's,Sales,Account Executive,21,8,9,69898,5,3,34,4,3,4,3,No,Rarely,1,99.0,4.33,1.03,2,40.7,58.95,Meets Expectations
EMP1912,24,Male,Bachelor's,Engineering,Junior Dev,17,11,0,28405,3,2,42,2,2,1,2,No,Rarely,7,57.0,1.96,1.38,18,94.2,39.6,Needs Improvement
EMP1913,50,Male,Bachelor's,Support,Sr. Support,1,1,0,35862,5,2,38,1,4,2,1,No,Rarely,10,85.5,4.65,3.73,7,46.3,36.1,Needs Improvement
EMP1914,50,Male,Bachelor's,HR,HR Manager,15,10,1,53688,1,9,9,3,3,2,4,Yes,Rarely,4,70.9,2.24,2.05,12,61.4,45.55,Below Expectations
EMP1915,55,Female,Bachelor's,HR,HR Associate,11,2,1,73017,3,1,73,1,1,1,4,No,Frequently,17,95.7,1.28,1.43,15,90.6,41.27,Below Expectations
EMP1916,55,Female,High School,Marketing,Content Writer,8,1,8,37939,2,9,19,2,4,4,1,No,Rarely,11,70.4,1.04,2.31,2,87.5,35.25,Needs Improvement
EMP1917,49,Female,Bachelor's,HR,HR Manager,2,2,2,129152,5,2,0,4,4,1,3,No,Frequently,19,72.3,2.13,2.02,17,90.5,32.08,Needs Improvement
EMP1918,34,Male,Master's,Finance,Senior Analyst,21,9,2,64585,2,7,5,1,2,4,1,No,Rarely,18,56.3,2.89,1.12,11,94.8,24.41,Needs Improvement
EMP1919,36,Female,Bachelor's,Support,Sr. Support,20,2,0,141315,3,7,52,2,2,2,1,No,No Travel,4,66.0,1.0,2.64,2,94.7,55.47,Meets Expectations
EMP1920,44,Male,Bachelor's,Operations,COO,3,3,1,129447,5,1,45,1,1,4,1,Yes,Rarely,6,70.0,3.32,1.11,19,86.2,50.78,Below Expectations
EMP1921,47,Male,Bachelor's,Finance,CFO,1,1,1,179014,2,1,65,1,3,3,4,No,Rarely,1,50.9,2.33,1.0,5,74.9,42.96,Below Expectations
EMP1922,25,Male,Master's,Marketing,Brand Manager,7,0,7,161344,4,1,37,3,3,2,4,Yes,Rarely,16,71.9,2.56,4.17,17,73.7,37.35,Needs Improvement
EMP1923,47,Female,Master's,Finance,CFO,9,2,4,180337,4,9,32,1,4,3,1,Yes,Rarely,12,66.8,2.05,2.26,16,40.8,16.45,Needs Improvement
EMP1924,30,Male,Master's,Operations,COO,15,9,3,184740,1,6,66,3,4,2,1,No,No Travel,10,90.2,3.12,3.27,13,83.4,55.55,Meets Expectations
EMP1925,26,Female,High School,Sales,SDR,22,5,4,106560,3,5,76,2,3,2,1,No,Frequently,4,55.4,1.92,2.19,13,53.6,38.17,Needs Improvement
EMP1926,53,Male,Bachelor's,Marketing,Brand Manager,10,8,8,122435,2,0,34,2,3,3,3,No,Frequently,12,88.0,1.54,4.72,13,89.7,49.58,Below Expectations
EMP1927,41,Female,Master's,Sales,Sales Manager,17,10,6,94283,1,1,78,3,3,1,3,No,Rarely,12,85.7,4.56,3.92,5,73.2,57.13,Meets Expectations
EMP1928,32,Female,High School,Engineering,Architect,21,4,7,34297,3,0,44,4,4,4,3,No,No Travel,7,62.1,2.56,2.48,5,99.2,58.98,Meets Expectations
EMP1929,36,Male,Bachelor's,Sales,SDR,13,2,3,89005,4,6,21,1,2,2,4,No,Frequently,10,54.2,1.31,1.84,19,52.6,17.55,Needs Improvement
EMP1930,53,Female,Master's,Engineering,Junior Dev,7,4,7,153833,2,5,67,2,2,4,2,Yes,Rarely,7,92.1,1.92,1.55,7,83.4,48.76,Below Expectations
EMP1931,49,Female,Bachelor's,Engineering,Tech Lead,22,4,5,157679,5,1,16,2,1,2,1,No,Rarely,9,62.5,2.24,4.05,11,72.9,38.82,Needs Improvement
EMP1932,43,Female,High School,Sales,SDR,14,4,4,155654,4,1,4,4,3,4,1,Yes,Rarely,10,57.3,4.08,2.81,1,95.9,46.17,Below Expectations
EMP1933,38,Female,High School,Marketing,Digital Marketer,16,11,6,111994,5,1,56,2,3,2,2,No,Rarely,0,68.0,1.09,1.93,7,56.0,45.28,Below Expectations
EMP1934,47,Female,Bachelor's,Operations,COO,20,11,5,81305,5,7,39,3,3,1,1,No,No Travel,6,70.0,2.91,4.68,3,43.6,47.2,Below Expectations
EMP1935,28,Male,Bachelor's,Finance,Senior Analyst,17,6,2,184045,2,6,29,4,1,2,3,Yes,Rarely,7,66.3,2.63,2.56,13,72.6,47.32,Below Expectations
EMP1936,47,Female,Master's,Finance,Finance Manager,5,4,4,179189,2,0,41,2,3,1,3,Yes,Rarely,5,98.8,4.87,3.17,3,71.3,58.12,Meets Expectations
EMP1937,46,Male,Master's,Operations,Sr. Ops Manager,22,6,8,147688,5,3,6,4,2,2,2,No,Rarely,13,94.0,1.72,4.43,6,58.7,34.36,Needs Improvement
EMP1938,31,Male,Bachelor's,Support,Support Agent,13,8,6,32645,1,3,70,4,3,4,3,No,Rarely,19,93.6,3.51,4.33,15,99.2,54.01,Below Expectations
EMP1939,40,Male,Master's,Support,Support Agent,22,4,3,67238,5,6,18,2,1,3,2,No,No Travel,6,69.9,1.81,3.55,4,44.2,29.23,Needs Improvement
EMP1940,32,Female,Bachelor's,Engineering,Tech Lead,2,1,2,94694,5,1,40,2,4,2,3,No,No Travel,2,98.1,3.19,4.55,5,74.2,73.07,Exceeds Expectations
EMP1941,34,Female,Bachelor's,Engineering,Tech Lead,6,4,4,197845,2,3,33,2,4,2,1,No,No Travel,1,84.2,3.22,4.81,3,55.6,46.31,Below Expectations
EMP1942,29,Male,Master's,Marketing,Digital Marketer,14,7,1,41786,3,0,21,4,2,1,4,No,No Travel,17,91.6,1.3,4.74,19,40.1,29.23,Needs Improvement
EMP1943,25,Female,Master's,HR,HR Manager,20,11,5,65693,4,3,51,3,2,4,3,No,Rarely,2,75.0,2.83,2.4,16,99.3,57.87,Meets Expectations
EMP1944,52,Female,Master's,Sales,SDR,23,3,6,121447,2,0,5,3,2,1,2,Yes,No Travel,13,58.0,2.84,2.59,17,68.9,33.43,Needs Improvement
EMP1945,49,Male,Master's,Engineering,Senior Dev,15,1,7,182650,1,1,73,1,4,4,4,No,Rarely,17,94.3,2.28,1.96,9,91.4,49.63,Below Expectations
EMP1946,32,Male,Master's,Finance,Analyst,15,9,5,94702,4,1,24,2,3,4,1,No,Rarely,12,74.3,2.11,4.35,9,90.4,41.07,Below Expectations
EMP1947,22,Female,Master's,Marketing,Content Writer,7,2,7,109845,2,9,65,3,1,1,4,No,Rarely,7,98.4,1.9,1.49,14,88.7,49.32,Below Expectations
EMP1948,59,Male,Bachelor's,Sales,VP Sales,6,6,6,40076,2,2,9,1,1,3,2,No,Rarely,3,62.7,1.02,2.42,11,67.5,39.64,Needs Improvement
EMP1949,45,Female,Master's,Marketing,Content Writer,5,5,1,44377,3,7,73,1,3,4,1,No,Rarely,14,99.6,1.01,1.04,10,93.8,34.3,Needs Improvement
EMP1950,52,Male,PhD,Sales,Account Executive,1,1,1,165350,1,5,25,2,4,3,1,Yes,No Travel,11,61.1,3.36,3.38,5,62.0,38.31,Needs Improvement
EMP1951,47,Male,Master's,Sales,Sales Manager,21,7,8,152368,1,5,4,1,4,1,3,No,No Travel,13,68.4,2.17,3.63,4,64.5,30.87,Needs Improvement
EMP1952,26,Female,Bachelor's,Operations,Sr. Ops Manager,12,7,5,58539,2,8,67,3,1,3,4,Yes,Rarely,19,79.7,1.67,2.0,11,55.3,22.46,Needs Improvement
